date,opening_price,closing_price,min_price,max_price,average_price,units_traded,volume_1day,volume_7day,buy_price,sell_price,requestTime
1520535328204,844000,808000,801000,865000,836732.9461,42464.8294084400034787,42464.8294084400034787,242262.205611728000201207,808000,810000,1520535327
1520535334075,843000,808000,801000,865000,836732.6468,42458.9746084400034787,42458.9746084400034787,242262.205611728000201207,808000,810000,1520535333
1520535340080,843000,808000,801000,865000,836731.4632,42459.3857084400034787,42459.3857084400034787,242262.205611728000201207,808000,810000,1520535339
1520535345967,843000,808000,801000,865000,836731.4632,42459.3857084400034787,42459.3857084400034787,242262.205611728000201207,808000,810000,1520535345
1520535352046,843000,808000,801000,865000,836730.6884,42452.2497084400034787,42452.2497084400034787,242262.205611728000201207,808000,810000,1520535351
1520535357942,843000,808000,801000,865000,836729.1383,42441.8532084400034787,42441.8532084400034787,242262.205611728000201207,808000,810000,1520535357
1520535364008,843000,808000,801000,865000,836729.1383,42441.8532084400034787,42441.8532084400034787,242262.205611728000201207,808000,810000,1520535363
1520535370063,843000,808000,801000,865000,836729.1383,42441.8532084400034787,42441.8532084400034787,242262.205611728000201207,808000,810000,1520535369
1520535376212,843000,808000,801000,865000,836728.5803,42437.0398084400034787,42437.0398084400034787,242262.205611728000201207,808000,810000,1520535376
1520535382177,843000,810000,801000,865000,836727.4788,42438.0399084400034787,42438.0399084400034787,242262.205611728000201207,808000,810000,1520535382
1520535388259,843000,810000,801000,865000,836727.4788,42438.0399084400034787,42438.0399084400034787,242262.205611728000201207,808000,810000,1520535387
1520535394193,843000,808000,801000,865000,836726.2950,42438.2968084400034787,42438.2968084400034787,242262.205611728000201207,808000,809000,1520535394
1520535400118,843000,809000,801000,865000,836722.8265,42443.0479084400034787,42443.0479084400034787,242262.205611728000201207,808000,809000,1520535399
1520535406170,843000,809000,801000,865000,836722.5679,42442.6154084400034787,42442.6154084400034787,242262.205611728000201207,808000,809000,1520535405
1520535412220,843000,809000,801000,865000,836721.7094,42442.5858084400034787,42442.5858084400034787,242262.205611728000201207,808000,810000,1520535412
1520535418156,843000,809000,801000,865000,836721.4506,42442.5228084400034787,42442.5228084400034787,242262.205611728000201207,808000,810000,1520535417
1520535424098,844000,808000,801000,865000,836719.7082,42442.4749084400034787,42442.4749084400034787,242262.205611728000201207,808000,810000,1520535423
1520535429980,844000,808000,801000,865000,836719.4082,42442.0547733689134287,42442.0547733689134287,242262.205611728000201207,808000,810000,1520535429
1520535435885,844000,808000,801000,865000,836718.2245,42447.9806733689134287,42447.9806733689134287,242262.205611728000201207,808000,810000,1520535435
1520535441860,844000,808000,801000,865000,836712.0488,42448.4091733689134287,42448.4091733689134287,242262.205611728000201207,807000,808000,1520535441
1520535447748,842000,808000,801000,865000,836710.2650,42450.5092733689134287,42450.5092733689134287,242262.205611728000201207,809000,810000,1520535447
1520535453726,844000,808000,801000,865000,836708.6458,42451.4107733689134287,42451.4107733689134287,242262.205611728000201207,809000,810000,1520535453
1520535459606,844000,807000,801000,865000,836703.9555,42463.9276733689134287,42463.9276733689134287,242262.205611728000201207,808000,810000,1520535459
1520535465546,844000,807000,801000,865000,836701.5491,42472.3432733689134287,42472.3432733689134287,242262.205611728000201207,807000,810000,1520535465
1520535471502,844000,807000,801000,865000,836701.5491,42472.3432733689134287,42472.3432733689134287,242262.205611728000201207,807000,810000,1520535471
1520535477536,844000,807000,801000,865000,836701.5491,42472.3432733689134287,42472.3432733689134287,242262.205611728000201207,807000,810000,1520535477
1520535483497,844000,807000,801000,865000,836701.5491,42472.3432733689134287,42472.3432733689134287,242262.205611728000201207,807000,809000,1520535483
1520535489702,844000,802000,801000,865000,836682.5743,42523.9144733689134287,42523.9144733689134287,242262.205611728000201207,802000,808000,1520535489
1520535495871,843000,808000,801000,865000,836678.7714,42523.9366733689134287,42523.9366733689134287,242262.205611728000201207,806000,809000,1520535495
525,0,0,0,0,0,0,0,0,0,0,1520535501
1520535518017,843000,809000,801000,865000,836664.1287,42536.4177733689134287,42536.4177733689134287,242262.205611728000201207,805000,809000,1520535517
1520535524117,843000,809000,801000,865000,836664.1287,42536.4177733689134287,42536.4177733689134287,242262.205611728000201207,806000,809000,1520535523
1520535530030,843000,809000,801000,865000,836664.1287,42536.4177733689134287,42536.4177733689134287,242262.205611728000201207,806000,808000,1520535529
1520535535910,843000,809000,801000,865000,836664.1287,42536.4177733689134287,42536.4177733689134287,242262.205611728000201207,806000,808000,1520535535
1520535541759,843000,809000,801000,865000,836664.1287,42536.4177733689134287,42536.4177733689134287,242262.205611728000201207,806000,808000,1520535541
1520535547704,843000,808000,801000,865000,836661.2478,42534.3524733689134287,42534.3524733689134287,242262.205611728000201207,806000,808000,1520535547
1520535553788,842000,808000,801000,865000,836659.8074,42535.8829733689134287,42535.8829733689134287,242262.205611728000201207,806000,808000,1520535553
1520535559698,842000,808000,801000,865000,836659.8074,42535.8829733689134287,42535.8829733689134287,242262.205611728000201207,806000,808000,1520535559
1520535566857,842000,808000,801000,865000,836657.4486,42536.5602733689134287,42536.5602733689134287,242262.205611728000201207,806000,808000,1520535566
1520535572770,841000,809000,801000,865000,836641.6142,42537.1506733689134287,42537.1506733689134287,242262.205611728000201207,806000,809000,1520535572
1520535578795,840000,809000,801000,865000,836640.2978,42543.7257733689134287,42543.7257733689134287,242262.205611728000201207,806000,808000,1520535578
1520535584830,840000,809000,801000,865000,836640.2978,42543.7257733689134287,42543.7257733689134287,242262.205611728000201207,806000,808000,1520535584
1520535590723,842000,809000,801000,865000,836639.7597,42542.7080733689134287,42542.7080733689134287,242262.205611728000201207,806000,808000,1520535590
1520535596692,841000,809000,801000,865000,836639.5392,42542.4262733689134287,42542.4262733689134287,242262.205611728000201207,806000,808000,1520535596
1520535602806,841000,809000,801000,865000,836639.5392,42542.4262733689134287,42542.4262733689134287,242262.205611728000201207,806000,808000,1520535602
1520535608775,842000,806000,801000,865000,836634.9572,42537.5897733689134287,42537.5897733689134287,242442.611839348222151207,806000,808000,1520535608
1520535614682,841000,805000,801000,865000,836625.7507,42545.9194733689134287,42545.9194733689134287,242442.611839348222151207,805000,808000,1520535614
1520535620750,840000,807000,801000,865000,836619.9194,42546.1868733689134287,42546.1868733689134287,242442.611839348222151207,806000,807000,1520535620
1520535626642,841000,808000,801000,865000,836617.2454,42536.4201733689134287,42536.4201733689134287,242442.611839348222151207,807000,808000,1520535626
1520535632572,840000,807000,801000,865000,836612.0527,42537.0206733689134287,42537.0206733689134287,242442.611839348222151207,805000,807000,1520535632
1520535638625,839000,802000,801000,865000,836599.6874,42545.3426733689134287,42545.3426733689134287,242442.611839348222151207,802000,807000,1520535638
1520535644602,839000,807000,801000,865000,836598.4699,42549.5926733689134287,42549.5926733689134287,242442.611839348222151207,805000,807000,1520535644
1520535650746,839000,807000,801000,865000,836594.9471,42545.8533739648609887,42545.8533739648609887,242442.611839348222151207,805000,807000,1520535650
1520535656738,839000,807000,801000,865000,836594.8482,42545.7833739648609887,42545.7833739648609887,242442.611839348222151207,805000,807000,1520535656
1520535662873,838000,807000,801000,865000,836589.6296,42546.9690739648609887,42546.9690739648609887,242442.611839348222151207,805000,808000,1520535662
1520535668934,838000,807000,801000,865000,836587.1363,42549.5705739648609887,42549.5705739648609887,242442.611839348222151207,805000,807000,1520535668
1520535674929,839000,805000,801000,865000,836584.4204,42544.5603739648609887,42544.5603739648609887,242442.611839348222151207,805000,807000,1520535674
1520535680850,839000,808000,801000,865000,836578.4169,42551.4063739648609887,42551.4063739648609887,242442.611839348222151207,805000,808000,1520535680
1520535686820,839000,808000,801000,865000,836577.2411,42551.5674739648609887,42551.5674739648609887,242442.611839348222151207,805000,808000,1520535686
1520535692709,839000,808000,801000,865000,836576.0655,42551.7455739648609887,42551.7455739648609887,242442.611839348222151207,805000,808000,1520535692
1520535698660,838000,808000,801000,865000,836575.5431,42545.6172739648609887,42545.6172739648609887,242442.611839348222151207,805000,807000,1520535698
1520535704539,838000,808000,801000,865000,836575.4845,42544.8118739648609887,42544.8118739648609887,242442.611839348222151207,805000,807000,1520535704
1520535710416,838000,808000,801000,865000,836575.4845,42544.8118739648609887,42544.8118739648609887,242442.611839348222151207,805000,807000,1520535710
1520535716483,838000,808000,801000,865000,836575.4259,42543.8118739648609887,42543.8118739648609887,242442.611839348222151207,805000,807000,1520535716
1520535722577,838000,807000,801000,865000,836574.1503,42544.0427618211187287,42544.0427618211187287,242442.611839348222151207,805000,807000,1520535722
1520535728609,838000,805000,801000,865000,836570.2530,42549.1769618211187287,42549.1769618211187287,242442.611839348222151207,804000,805000,1520535728
1520535734518,838000,807000,801000,865000,836558.7546,42571.8477618211187287,42571.8477618211187287,242442.611839348222151207,806000,807000,1520535734
1520535740541,838000,807000,801000,865000,836557.5389,42573.1477618211187287,42573.1477618211187287,242442.611839348222151207,806000,807000,1520535740
1520535746647,838000,807000,801000,865000,836557.5389,42573.1477618211187287,42573.1477618211187287,242442.611839348222151207,806000,807000,1520535746
1520535752706,838000,807000,801000,865000,836557.5389,42573.1477618211187287,42573.1477618211187287,242442.611839348222151207,806000,807000,1520535752
1520535758626,838000,807000,801000,865000,836557.4795,42573.0477618211187287,42573.0477618211187287,242442.611839348222151207,806000,807000,1520535758
1520535764668,838000,807000,801000,865000,836557.4795,42573.0477618211187287,42573.0477618211187287,242442.611839348222151207,806000,807000,1520535764
1520535770833,838000,807000,801000,865000,836556.2639,42573.0759618211187287,42573.0759618211187287,242442.611839348222151207,806000,807000,1520535770
1520535776860,838000,807000,801000,865000,836556.2639,42573.0759618211187287,42573.0759618211187287,242442.611839348222151207,806000,807000,1520535776
1520535782769,838000,807000,801000,865000,836556.2639,42573.0759618211187287,42573.0759618211187287,242442.611839348222151207,806000,807000,1520535782
1520535788634,838000,807000,801000,865000,836556.0857,42569.6479618211187287,42569.6479618211187287,242442.611839348222151207,806000,807000,1520535788
1520535794499,838000,807000,801000,865000,836556.0857,42569.6479618211187287,42569.6479618211187287,242442.611839348222151207,806000,807000,1520535794
1520535800520,839000,807000,801000,865000,836555.8481,42557.8345618211187287,42557.8345618211187287,242442.611839348222151207,806000,808000,1520535800
1520535806430,839000,808000,801000,865000,836552.2419,42564.7249739648609887,42564.7249739648609887,242442.611839348222151207,806000,808000,1520535806
1520535812601,839000,808000,801000,865000,836552.2419,42564.7249739648609887,42564.7249739648609887,242442.611839348222151207,806000,808000,1520535812
1520535818628,839000,808000,801000,865000,836550.7735,42540.9583739648609887,42540.9583739648609887,242442.611839348222151207,806000,807000,1520535818
1520535824652,839000,807000,801000,865000,836549.4569,42537.8991739648609887,42537.8991739648609887,242442.611839348222151207,806000,807000,1520535824
1520535831100,839000,807000,801000,865000,836549.0721,42527.4335739648609887,42527.4335739648609887,242442.611839348222151207,806000,807000,1520535830
1520535837248,839000,805000,801000,865000,836545.2189,42535.5785739648609887,42535.5785739648609887,242442.611839348222151207,805000,807000,1520535836
1520535843354,839000,807000,801000,865000,836542.6867,42529.5416739648609887,42529.5416739648609887,242442.611839348222151207,805000,807000,1520535843
1520535849228,839000,807000,801000,865000,836542.6867,42529.5416739648609887,42529.5416739648609887,242442.611839348222151207,805000,807000,1520535849
1520535855165,839000,807000,801000,865000,836539.9934,42530.2522739648609887,42530.2522739648609887,242442.611839348222151207,805000,807000,1520535855
1520535861317,838000,807000,801000,865000,836538.9998,42489.2996739648609887,42489.2996739648609887,242442.611839348222151207,805000,807000,1520535860
1520535867238,838000,807000,801000,865000,836538.9998,42489.2996739648609887,42489.2996739648609887,242442.611839348222151207,805000,807000,1520535867
1520535873252,838000,807000,801000,865000,836538.9998,42489.2996739648609887,42489.2996739648609887,242442.611839348222151207,805000,807000,1520535872
1520535879150,838000,807000,801000,865000,836538.9998,42489.2996739648609887,42489.2996739648609887,242442.611839348222151207,805000,807000,1520535878
1520535885638,838000,807000,801000,865000,836537.7840,42489.6459739648609887,42489.6459739648609887,242442.611839348222151207,805000,807000,1520535884
1520535891522,839000,807000,801000,865000,836537.6858,42486.0066739648609887,42486.0066739648609887,242442.611839348222151207,805000,807000,1520535891
1520535898010,838000,807000,801000,865000,836537.3626,42476.3390739648609887,42476.3390739648609887,242442.611839348222151207,805000,807000,1520535897
1520535904172,838000,807000,801000,865000,836537.3024,42476.2990739648609887,42476.2990739648609887,242442.611839348222151207,805000,807000,1520535903
1520535910358,838000,807000,801000,865000,836537.2421,42476.1502739648609887,42476.1502739648609887,242442.611839348222151207,805000,807000,1520535909
1520535916255,838000,807000,801000,865000,836533.5941,42477.3502739648609887,42477.3502739648609887,242442.611839348222151207,805000,807000,1520535916
1520535922370,838000,807000,801000,865000,836533.5337,42476.4445739648609887,42476.4445739648609887,242442.611839348222151207,805000,807000,1520535921
1520535928287,839000,807000,801000,865000,836533.3718,42475.2445739648609887,42475.2445739648609887,242442.611839348222151207,805000,807000,1520535928
1520535934148,839000,807000,801000,865000,836533.3718,42475.2445739648609887,42475.2445739648609887,242442.611839348222151207,805000,807000,1520535934
1520535940118,837000,807000,801000,865000,836533.2702,42474.5183739648609887,42474.5183739648609887,242442.611839348222151207,806000,807000,1520535939
1520535946055,838000,807000,801000,865000,836533.2510,42473.7384739648609887,42473.7384739648609887,242442.611839348222151207,806000,807000,1520535945
1520535952022,837000,807000,801000,865000,836531.9745,42473.9023739648609887,42473.9023739648609887,242442.611839348222151207,806000,807000,1520535951
1520535957947,838000,807000,801000,865000,836531.9552,42465.6853739648609887,42465.6853739648609887,242442.611839348222151207,806000,807000,1520535957
1520535963943,838000,807000,801000,865000,836531.8947,42465.4339739648609887,42465.4339739648609887,242442.611839348222151207,806000,807000,1520535963
1520535969879,838000,807000,801000,865000,836530.6786,42469.0935739648609887,42469.0935739648609887,242442.611839348222151207,806000,807000,1520535969
1520535976030,838000,807000,801000,865000,836528.2467,42470.2948739648609887,42470.2948739648609887,242442.611839348222151207,806000,807000,1520535975
1520535981924,839000,807000,801000,865000,836528.1255,42468.9056739648609887,42468.9056739648609887,242442.611839348222151207,806000,807000,1520535981
1520535987884,839000,807000,801000,865000,836528.1255,42468.9056739648609887,42468.9056739648609887,242442.611839348222151207,806000,807000,1520535987
1520535993877,839000,807000,801000,865000,836528.1255,42468.9056739648609887,42468.9056739648609887,242442.611839348222151207,806000,807000,1520535993
1520535999933,837000,807000,801000,865000,836525.5919,42466.9366739648609887,42466.9366739648609887,242442.611839348222151207,807000,808000,1520535999
1520536005901,838000,807000,801000,865000,836525.5333,42463.6175739648609887,42463.6175739648609887,242442.611839348222151207,807000,808000,1520536005
1520536011999,838000,807000,801000,865000,836525.5333,42463.6175739648609887,42463.6175739648609887,242442.611839348222151207,807000,808000,1520536011
1520536018071,838000,807000,801000,865000,836525.5333,42463.6175739648609887,42463.6175739648609887,242442.611839348222151207,807000,808000,1520536017
1520536024402,838000,808000,801000,865000,836524.3586,42464.8125739648609887,42464.8125739648609887,242442.611839348222151207,807000,808000,1520536024
1520536030678,838000,808000,801000,865000,836524.3586,42464.8125739648609887,42464.8125739648609887,242442.611839348222151207,807000,808000,1520536030
1520536037210,838000,808000,801000,865000,836524.2371,42464.4820739648609887,42464.4820739648609887,242442.611839348222151207,807000,808000,1520536036
1520536043396,838000,808000,801000,865000,836524.0959,42462.3519739648609887,42462.3519739648609887,242442.611839348222151207,807000,808000,1520536043
1520536049329,838000,808000,801000,865000,836524.0959,42462.3519739648609887,42462.3519739648609887,242442.611839348222151207,807000,808000,1520536049
1520536055414,838000,808000,801000,865000,836523.9743,42457.3519739648609887,42457.3519739648609887,242442.611839348222151207,807000,808000,1520536055
1520536061520,838000,809000,801000,865000,836514.1280,42454.5424739648609887,42454.5424739648609887,242442.611839348222151207,807000,809000,1520536061
1520536067671,839000,809000,801000,865000,836513.9032,42452.6144739648609887,42452.6144739648609887,242442.611839348222151207,807000,809000,1520536067
1520536073618,839000,809000,801000,865000,836513.8008,42451.5994739648609887,42451.5994739648609887,242442.611839348222151207,807000,809000,1520536073
1520536079648,838000,809000,801000,865000,836513.6983,42451.4398739648609887,42451.4398739648609887,242442.611839348222151207,807000,808000,1520536079
1520536086243,838000,809000,801000,865000,836513.6983,42451.4398739648609887,42451.4398739648609887,242442.611839348222151207,807000,808000,1520536085
1520536092422,839000,809000,801000,865000,836513.6371,42450.0805739648609887,42450.0805739648609887,242442.611839348222151207,807000,808000,1520536091
1520536098458,839000,809000,801000,865000,836512.8586,42405.7260739648609887,42405.7260739648609887,242442.611839348222151207,808000,809000,1520536098
1520536104546,840000,808000,801000,865000,836511.2320,42385.0160739648609887,42385.0160739648609887,242442.611839348222151207,807000,809000,1520536104
1520536110654,838000,808000,801000,865000,836511.0882,42375.0160739648609887,42375.0160739648609887,242442.611839348222151207,807000,809000,1520536110
1520536116548,838000,809000,801000,865000,836509.9542,42375.2824739648609887,42375.2824739648609887,242442.611839348222151207,807000,809000,1520536116
1520536122473,838000,809000,801000,865000,836509.9542,42375.2824739648609887,42375.2824739648609887,242442.611839348222151207,807000,809000,1520536122
1520536128561,839000,809000,801000,865000,836509.7902,42369.8641739648609887,42369.8641739648609887,242442.611839348222151207,807000,809000,1520536128
1520536134485,839000,809000,801000,865000,836509.7902,42369.8641739648609887,42369.8641739648609887,242442.611839348222151207,807000,809000,1520536134
1520536140368,839000,809000,801000,865000,836509.6261,42365.7178739648609887,42365.7178739648609887,242442.611839348222151207,807000,809000,1520536140
1520536146350,839000,809000,801000,865000,836509.6261,42365.7178739648609887,42365.7178739648609887,242442.611839348222151207,807000,809000,1520536146
1520536152412,839000,809000,801000,865000,836509.4207,42365.3211739648609887,42365.3211739648609887,242442.611839348222151207,807000,809000,1520536152
1520536158317,839000,809000,801000,865000,836509.3181,42364.6554739648609887,42364.6554739648609887,242442.611839348222151207,807000,809000,1520536158
1520536164336,839000,809000,801000,865000,836509.3181,42364.6554739648609887,42364.6554739648609887,242442.611839348222151207,807000,809000,1520536164
1520536170824,839000,807000,801000,865000,836505.6685,42365.7159739648609887,42365.7159739648609887,242442.611839348222151207,806000,807000,1520536170
1520536176866,839000,807000,801000,865000,836502.0198,42368.0574739648609887,42368.0574739648609887,242442.611839348222151207,807000,809000,1520536176
1520536182851,839000,807000,801000,865000,836502.0198,42368.0574739648609887,42368.0574739648609887,242442.611839348222151207,807000,809000,1520536182
1520536188871,839000,807000,801000,865000,836502.0198,42368.0574739648609887,42368.0574739648609887,242442.611839348222151207,807000,809000,1520536188
1520536194921,839000,807000,801000,865000,836501.8551,42362.9917739648609887,42362.9917739648609887,242442.611839348222151207,807000,808000,1520536194
1520536200934,839000,807000,801000,865000,836501.8551,42362.9917739648609887,42362.9917739648609887,242442.611839348222151207,807000,808000,1520536200
1520536206884,840000,807000,801000,865000,836501.4636,42353.2038739648609887,42353.2038739648609887,242591.101239348222151207,807000,808000,1520536206
1520536212979,838000,808000,801000,865000,836498.9693,42349.6115739648609887,42349.6115739648609887,242591.101239348222151207,807000,808000,1520536212
1520536219013,838000,808000,801000,865000,836498.9693,42349.6115739648609887,42349.6115739648609887,242591.101239348222151207,807000,808000,1520536218
1520536225398,838000,808000,801000,865000,836497.4847,42339.8462739648609887,42339.8462739648609887,242591.101239348222151207,807000,808000,1520536225
1520536231478,838000,808000,801000,865000,836497.4847,42339.8462739648609887,42339.8462739648609887,242591.101239348222151207,807000,808000,1520536231
1520536237603,838000,808000,801000,865000,836495.1348,42341.7211739648609887,42341.7211739648609887,242591.101239348222151207,807000,808000,1520536237
1520536243693,838000,808000,801000,865000,836494.9487,42336.1411739648609887,42336.1411739648609887,242591.101239348222151207,807000,808000,1520536243
1520536249755,838000,809000,801000,865000,836490.2696,42341.6301739648609887,42341.6301739648609887,242591.101239348222151207,807000,809000,1520536249
1520536255840,838000,809000,801000,865000,836490.2074,42341.2269739648609887,42341.2269739648609887,242591.101239348222151207,807000,809000,1520536255
1520536261949,839000,809000,801000,865000,836487.8783,42340.2361739648609887,42340.2361739648609887,242591.101239348222151207,807000,809000,1520536261
1520536267849,839000,809000,801000,865000,836486.4341,42322.6776739648609887,42322.6776739648609887,242591.101239348222151207,807000,810000,1520536267
1520536273798,839000,809000,801000,865000,836486.4341,42322.6776739648609887,42322.6776739648609887,242591.101239348222151207,807000,810000,1520536273
1520536279706,839000,809000,801000,865000,836486.4341,42322.6776739648609887,42322.6776739648609887,242591.101239348222151207,807000,810000,1520536279
1520536285817,839000,809000,801000,865000,836486.3305,42322.2865739648609887,42322.2865739648609887,242591.101239348222151207,807000,810000,1520536285
1520536292023,839000,809000,801000,865000,836486.3305,42322.2865739648609887,42322.2865739648609887,242591.101239348222151207,807000,810000,1520536291
1520536298098,839000,809000,801000,865000,836486.3305,42322.2865739648609887,42322.2865739648609887,242591.101239348222151207,807000,810000,1520536297
1520536304216,839000,809000,801000,865000,836486.3305,42322.2865739648609887,42322.2865739648609887,242591.101239348222151207,807000,810000,1520536303
1520536310889,840000,807000,801000,865000,836482.5169,42322.7508739648609887,42322.7508739648609887,242591.101239348222151207,807000,810000,1520536309
1520536317117,840000,807000,801000,865000,836482.5169,42322.7508739648609887,42322.7508739648609887,242591.101239348222151207,807000,810000,1520536316
1520536323024,840000,807000,801000,865000,836482.5169,42322.7508739648609887,42322.7508739648609887,242591.101239348222151207,807000,810000,1520536322
1520536329044,840000,807000,801000,865000,836482.5169,42322.7508739648609887,42322.7508739648609887,242591.101239348222151207,807000,810000,1520536328
1520536334899,840000,807000,801000,865000,836481.3013,42322.8966739648609887,42322.8966739648609887,242591.101239348222151207,807000,810000,1520536334
1520536340812,840000,807000,801000,865000,836478.8703,42324.7887739648609887,42324.7887739648609887,242591.101239348222151207,807000,809000,1520536340
1520536347193,840000,807000,801000,865000,836478.8703,42324.7887739648609887,42324.7887739648609887,242591.101239348222151207,807000,809000,1520536346
1520536353184,840000,807000,801000,865000,836478.8703,42324.7887739648609887,42324.7887739648609887,242591.101239348222151207,807000,809000,1520536352
1520536359243,840000,807000,801000,865000,836478.8703,42324.7887739648609887,42324.7887739648609887,242591.101239348222151207,807000,809000,1520536358
1520536365169,840000,807000,801000,865000,836475.2247,42328.0506739648609887,42328.0506739648609887,242591.101239348222151207,805000,809000,1520536364
1520536371083,840000,807000,801000,865000,836474.0096,42329.1888739648609887,42329.1888739648609887,242591.101239348222151207,805000,809000,1520536370
1520536377043,840000,809000,801000,865000,836472.8772,42329.4224739648609887,42329.4224739648609887,242591.101239348222151207,805000,809000,1520536376
1520536382961,840000,809000,801000,865000,836472.8772,42329.4224739648609887,42329.4224739648609887,242591.101239348222151207,806000,809000,1520536382
1520536389050,838000,809000,801000,865000,836472.5864,42304.7788739648609887,42304.7788739648609887,242591.101239348222151207,806000,809000,1520536388
1520536394974,838000,809000,801000,865000,836472.5864,42304.7788739648609887,42304.7788739648609887,242591.101239348222151207,805000,809000,1520536394
1520536400939,838000,809000,801000,865000,836472.5864,42304.7788739648609887,42304.7788739648609887,242591.101239348222151207,805000,809000,1520536400
1520536407045,838000,809000,801000,865000,836471.4539,42304.8823739648609887,42304.8823739648609887,242591.101239348222151207,805000,808000,1520536406
1520536413141,838000,809000,801000,865000,836471.4539,42304.8823739648609887,42304.8823739648609887,242591.101239348222151207,806000,808000,1520536412
1520536419109,838000,808000,801000,865000,836470.2172,42304.5643739648609887,42304.5643739648609887,242591.101239348222151207,806000,808000,1520536418
1520536425135,838000,808000,801000,865000,836470.2172,42304.5643739648609887,42304.5643739648609887,242591.101239348222151207,806000,808000,1520536424
1520536432296,838000,808000,801000,865000,836467.8702,42305.0498739648609887,42305.0498739648609887,242591.101239348222151207,805000,808000,1520536430
1520536438470,838000,805000,801000,865000,836463.9796,42314.7382739648609887,42314.7382739648609887,242591.101239348222151207,804000,808000,1520536438
1520536444386,838000,805000,801000,865000,836463.9796,42314.7382739648609887,42314.7382739648609887,242591.101239348222151207,805000,808000,1520536444
1520536450648,838000,808000,801000,865000,836462.7432,42313.6494739648609887,42313.6494739648609887,242591.101239348222151207,805000,808000,1520536450
1520536456720,838000,808000,801000,865000,836462.7432,42313.6494739648609887,42313.6494739648609887,242591.101239348222151207,805000,808000,1520536456
1520536462725,838000,808000,801000,865000,836461.9507,42298.7694739648609887,42298.7694739648609887,242591.101239348222151207,805000,808000,1520536462
1520536468683,838000,808000,801000,865000,836461.9507,42298.7694739648609887,42298.7694739648609887,242591.101239348222151207,805000,808000,1520536468
1520536474592,838000,808000,801000,865000,836461.9507,42298.7694739648609887,42298.7694739648609887,242591.101239348222151207,805000,808000,1520536474
1520536480589,838000,808000,801000,865000,836461.9507,42298.7694739648609887,42298.7694739648609887,242591.101239348222151207,805000,808000,1520536480
1520536486527,838000,808000,801000,865000,836461.9507,42298.7694739648609887,42298.7694739648609887,242591.101239348222151207,805000,808000,1520536486
1520536492585,838000,808000,801000,865000,836461.9507,42298.7694739648609887,42298.7694739648609887,242591.101239348222151207,805000,808000,1520536492
1520536498542,838000,808000,801000,865000,836461.9507,42298.7694739648609887,42298.7694739648609887,242591.101239348222151207,805000,808000,1520536498
1520536504601,838000,808000,801000,865000,836461.9507,42298.7694739648609887,42298.7694739648609887,242591.101239348222151207,805000,808000,1520536504
1520536510641,838000,805000,801000,865000,836460.6538,42299.4397739648609887,42299.4397739648609887,242591.101239348222151207,805000,808000,1520536510
1520536516688,838000,805000,801000,865000,836460.6538,42299.4397739648609887,42299.4397739648609887,242591.101239348222151207,804000,808000,1520536516
1520536522837,838000,805000,801000,865000,836460.6538,42299.4397739648609887,42299.4397739648609887,242591.101239348222151207,805000,808000,1520536522
1520536528698,838000,805000,801000,865000,836460.6538,42299.4397739648609887,42299.4397739648609887,242591.101239348222151207,805000,808000,1520536528
1520536534829,838000,805000,801000,865000,836460.6538,42299.4397739648609887,42299.4397739648609887,242591.101239348222151207,805000,807000,1520536534
1520536541291,839000,808000,801000,865000,836457.9932,42298.8724739648609887,42298.8724739648609887,242591.101239348222151207,805000,808000,1520536540
1520536547508,839000,808000,801000,865000,836457.9932,42298.8724739648609887,42298.8724739648609887,242591.101239348222151207,805000,808000,1520536547
1520536553429,838000,808000,801000,865000,836457.7836,42298.0831820697477587,42298.0831820697477587,242591.101239348222151207,805000,808000,1520536553
1520536559293,838000,808000,801000,865000,836457.7836,42298.0831820697477587,42298.0831820697477587,242591.101239348222151207,805000,808000,1520536559
1520536565325,839000,808000,801000,865000,836457.4880,42283.7938820697477587,42283.7938820697477587,242591.101239348222151207,805000,808000,1520536565
1520536571305,839000,807000,801000,865000,836454.6617,42283.3454820697477587,42283.3454820697477587,242591.101239348222151207,805000,807000,1520536571
1520536577448,839000,807000,801000,865000,836454.6617,42283.3454820697477587,42283.3454820697477587,242591.101239348222151207,805000,807000,1520536577
1520536583342,837000,807000,801000,865000,836454.5567,42281.0299820697477587,42281.0299820697477587,242591.101239348222151207,805000,807000,1520536583
1520536589534,837000,807000,801000,865000,836452.1277,42286.9505820697477587,42286.9505820697477587,242591.101239348222151207,805000,808000,1520536589
1520536595481,837000,808000,801000,865000,836449.7402,42288.0688820697477587,42288.0688820697477587,242591.101239348222151207,805000,808000,1520536595
1520536601565,837000,808000,801000,865000,836446.0980,42290.5120820697477587,42290.5120820697477587,242591.101239348222151207,805000,808000,1520536601
1520536607614,837000,808000,801000,865000,836446.0980,42290.5120820697477587,42290.5120820697477587,242591.101239348222151207,805000,808000,1520536607
1520536614032,837000,805000,801000,865000,836444.8017,42290.6596820697477587,42290.6596820697477587,242591.101239348222151207,806000,808000,1520536613
1520536619972,837000,805000,801000,865000,836444.8017,42290.6596820697477587,42290.6596820697477587,242591.101239348222151207,805000,808000,1520536619
1520536625997,837000,805000,801000,865000,836444.8017,42290.6596820697477587,42290.6596820697477587,242591.101239348222151207,805000,808000,1520536625
1520536631880,837000,805000,801000,865000,836444.8017,42290.6596820697477587,42290.6596820697477587,242591.101239348222151207,805000,808000,1520536631
